2021-07-24,45970000
2021-07-22,45640000
2021-07-20,45780000
2021-07-19,45780000
2021-07-18,45380000
2021-07-17,45520000
2021-07-15,45910000
2021-07-14,45910000
2021-07-13,45490000
2021-07-12,45650000
2021-07-11,46020000
2021-07-10,46080000
2021-07-07,46137000
2021-07-06,45930000
2021-07-05,46260000
2021-07-04,45860000
2021-07-03,45900000
2021-07-01,46270000
2021-06-30,46270000
2021-06-29,46510000
2021-06-28,46150000
2021-06-27,46110000
2021-06-26,45850000
2021-06-24,44740000
2021-06-23,44740000
2021-06-22,44960000
2021-06-21,45150000
2021-06-20,44850000
2021-06-19,44550000
2021-06-17,46220000
2021-06-16,46220000
2021-06-15,46800000
2021-06-14,46460000
2021-06-13,46340000
2021-06-12,46630000
2021-06-10,46510000
2021-06-09,46510000
2021-06-08,46800000
2021-06-07,46530000
2021-06-03,46740000
2021-06-02,46740000
2021-06-01,47540000
2021-05-31,47460000
2021-05-30,47680000
2021-05-29,46870000
2021-05-27,45380000
2021-05-26,45380000
2021-05-25,45260000
2021-05-24,44720000
2021-05-23,44840000
2021-05-22,44550000
2021-05-20,44150000
2021-05-19,44150000
2021-05-18,43950000
2021-05-17,44520000
2021-05-16,43940000
2021-05-15,44580000
2021-05-12,43050000
2021-05-11,42650000
2021-05-09,42592000
