2022-03-06,52370000
2022-03-05,51860000
2022-03-03,52030000
2022-03-02,52030000
2022-02-28,52120000
2022-02-27,52120000
2022-02-26,52090000
2022-02-24,53280000
2022-02-23,53280000
2022-02-22,51520000
2022-02-21,51500000
2022-02-20,50900000
2022-02-19,50830000
2022-02-16,51743000
2022-02-13,52285000
2022-02-12,52720000
2022-02-10,50440000
2022-02-09,50440000
2022-02-08,50490000
2022-02-07,50050000
2022-02-06,51050000
2022-02-05,51300000
2022-02-03,52450000
2022-02-02,52450000
2022-02-01,52380000
2022-01-31,52760000
2022-01-30,52670000
2022-01-29,53210000
2022-01-27,53350000
2022-01-26,53350000
2022-01-25,53670000
2022-01-24,53670000
2022-01-23,53800000
2022-01-22,53500000
2022-01-20,52750000
2022-01-19,52750000
2022-01-18,52370000
2022-01-17,51680000
2022-01-16,51350000
2022-01-15,51910000
2022-01-13,53110000
2022-01-12,53110000
2022-01-11,52480000
2022-01-10,53070000
2022-01-09,51920000
2022-01-08,50870000
2022-01-05,54810000
2022-01-04,54810000
2022-01-03,54860000
2022-01-02,55490000
2022-01-01,56080000
2021-12-30,56190000
2021-12-29,56190000
2021-12-28,55810000
2021-12-27,55700000
2021-12-26,56090000
2021-12-25,56220000
2021-12-23,56400000
2021-12-22,56400000
2021-12-21,56380000
