2023-01-05,78180000
2023-01-04,78180000
2023-01-03,78170000
2023-01-02,77800000
2023-01-01,80160000
2022-12-31,80320000
2022-12-29,82930000
2022-12-28,82930000
2022-12-26,81380000
2022-12-25,81380000
2022-12-24,79930000
2022-12-22,78010000
2022-12-21,78010000
2022-12-20,76620000
2022-12-19,75460000
2022-12-18,76510000
2022-12-17,75430000
2022-12-15,73230000
2022-12-14,73230000
2022-12-13,73230000
2022-12-12,73560000
2022-12-11,72410000
2022-12-10,71270000
2022-12-07,69881000
2022-12-06,68280000
2022-12-05,68170000
2022-12-04,68490000
2022-12-03,69060000
2022-12-01,68320000
2022-11-30,68320000
2022-11-29,67320000
2022-11-28,66170000
2022-11-27,66240000
2022-11-26,66250000
2022-11-24,65160000
2022-11-23,65160000
2022-11-22,64810000
2022-11-21,64960000
2022-11-20,64620000
2022-11-19,65020000
2022-11-17,64350000
2022-11-16,64350000
2022-11-15,65620000
2022-11-14,65870000
2022-11-13,65330000
2022-11-12,64430000
2022-11-10,63540000
2022-11-09,63540000
2022-11-08,63560000
2022-11-07,63910000
2022-11-06,64360000
2022-11-05,64140000
2022-11-03,60330000
2022-11-02,60330000
2022-11-01,60480000
2022-10-31,59570000
2022-10-30,58910000
2022-10-29,58730000
2022-10-27,59040000
2022-10-26,59040000
