2021-05-08,40670000
2021-05-06,40720000
2021-05-05,40720000
2021-05-03,40690000
2021-05-02,40690000
2021-05-01,40710000
2021-04-29,42780000
2021-04-28,42780000
2021-04-27,43170000
2021-04-26,43270000
2021-04-25,43070000
2021-04-24,43570000
2021-04-22,43830000
2021-04-21,43830000
2021-04-20,44280000
2021-04-19,44130000
2021-04-18,44110000
2021-04-17,45000000
2021-04-15,45220000
2021-04-14,45220000
2021-04-13,44990000
2021-04-12,45190000
2021-04-11,45010000
2021-04-10,44740000
2021-04-08,45500000
2021-04-07,45500000
2021-04-06,45840000
2021-04-05,46360000
2021-04-04,45880000
2021-04-03,45940000
2021-03-31,46970000
2021-03-30,46970000
2021-03-28,47780000
2021-03-27,47450000
2021-03-24,46937000
2021-03-18,47020000
2021-03-17,47020000
2021-03-16,46650000
2021-03-15,46180000
2021-03-14,45510000
2021-03-13,45250000
2021-03-10,44570000
2021-03-09,44570000
2021-03-08,44240000
2021-03-07,43870000
2021-03-06,44540000
2021-03-04,45550000
2021-03-03,45550000
2021-03-02,46010000
2021-03-01,46130000
2021-02-28,46830000
2021-02-27,46660000
2021-02-24,47740000
2021-02-23,47740000
2021-02-22,47250000
2021-02-21,46430000
2021-02-20,46910000
2021-02-18,49420000
2021-02-17,49420000
2021-02-16,49170000
