2022-02-07,36200000
2022-02-06,37300000
2022-02-05,37500000
2022-02-03,37700000
2022-02-02,37700000
2022-02-01,37600000
2022-01-31,37700000
2022-01-30,37700000
2022-01-29,38100000
2022-01-27,38000000
2022-01-26,38000000
2022-01-25,38500000
2022-01-24,38000000
2022-01-23,38900000
2022-01-22,38500000
2022-01-20,38150000
2022-01-19,38150000
2022-01-18,37800000
2022-01-17,36800000
2022-01-16,37000000
2022-01-15,37350000
2022-01-13,36600000
2022-01-12,37700000
2022-01-11,36500000
2022-01-10,36200000
2022-01-09,35500000
2022-01-08,36000000
2022-01-05,37300000
2022-01-04,37300000
2022-01-03,37500000
2022-01-02,38330000
2022-01-01,38400000
2021-12-30,38070000
2021-12-29,38070000
2021-12-28,38000000
2021-12-27,38200000
2021-12-26,38510000
2021-12-25,38500000
2021-12-23,38300000
2021-12-22,38300000
2021-12-21,38000000
2021-12-20,37850000
2021-12-19,37500000
2021-12-18,37500000
2021-12-16,38810000
2021-12-15,38810000
2021-12-14,38700000
2021-12-13,38300000
2021-12-12,38000000
2021-12-11,38500000
2021-12-09,38850000
2021-12-08,38850000
2021-12-07,39200000
2021-12-06,39360000
2021-12-05,39500000
2021-12-04,39050000
2021-12-02,38000000
2021-12-01,38000000
2021-11-30,38120000
2021-11-29,38000000
