2020-08-20,30500000
2020-08-19,30500000
2020-08-18,31000000
2020-08-17,31000000
2020-08-16,30500000
2020-08-15,30500000
2020-08-13,30500000
2020-08-12,30500000
2020-08-11,30000000
2020-08-10,30000000
2020-08-09,31000000
2020-08-06,32800000
2020-08-05,32800000
2020-08-04,32500000
2020-08-03,31700000
2020-08-02,32700000
2020-08-01,32500000
2020-07-30,33100000
2020-07-29,33100000
2020-07-28,33000000
2020-07-27,33300000
2020-07-26,33000000
2020-07-25,32500000
2020-07-23,31500000
2020-07-22,31500000
2020-07-21,31200000
2020-07-20,31500000
2020-07-19,33200000
2020-07-18,35000000
2020-07-15,32410000
2020-07-14,32300000
2020-07-13,31500000
2020-07-12,31500000
2020-07-11,30480000
2020-07-09,31200000
2020-07-08,31200000
2020-07-07,30800000
2020-07-06,30500000
2020-07-05,29700000
2020-07-04,30000000
2020-07-01,28400000
2020-06-30,25800000
2020-06-29,25400000
2020-06-28,24400000
2020-06-27,24500000
2020-06-25,24000000
2020-06-24,24000000
2020-06-23,24200000
2020-06-22,24100000
2020-06-21,23000000
2020-06-20,22500000
2020-06-18,21200000
2020-06-16,20900000
2020-06-15,20900000
2020-06-14,20400000
2020-06-13,20300000
2020-06-10,20620000
2020-06-09,20700000
2020-06-08,20400000
2020-06-07,19900000
