2023-02-25,115100000
2023-02-22,111400000
2023-02-21,105000000
2023-02-20,103500000
2023-02-19,107000000
2023-02-16,100000000
2023-02-14,96890000
2023-02-13,94000000
2023-02-12,93500000
2023-02-08,94420000
2023-02-07,92000000
2023-02-06,91500000
2023-02-05,92000000
2023-02-01,93100000
2023-01-31,92500000
2023-01-30,91500000
2023-01-29,92000000
2023-01-28,92500000
2023-01-25,91140000
2023-01-24,88000000
2023-01-23,90000000
2023-01-22,94000000
2023-01-21,102000000
2023-01-18,97900000
2023-01-17,93000000
2023-01-16,86000000
2023-01-15,79000000
2023-01-14,77000000
2023-01-11,77000000
2023-01-10,80000000
2023-01-08,83280000
2023-01-07,86500000
2023-01-05,85000000
2023-01-04,85000000
2023-01-03,86000000
2023-01-02,87000000
2023-01-01,88000000
2022-12-31,87000000
2022-12-29,100000000
2022-12-28,100000000
2022-12-26,94500000
2022-12-25,94500000
2022-12-24,95000000
2022-12-22,90500000
2022-12-21,90500000
2022-12-20,89250000
2022-12-19,89500000
2022-12-18,90000000
2022-12-17,91000000
2022-12-15,89500000
2022-12-14,89500000
2022-12-13,91000000
2022-12-12,89000000
2022-12-11,86000000
2022-12-10,79500000
2022-12-07,73150000
2022-12-05,72000000
2022-12-04,71000000
2022-12-03,69000000
2022-12-01,65300000
2022-11-30,65300000
2022-11-29,63800000
2022-11-28,63000000
2022-11-27,62800000
2022-11-26,59800000
2022-11-24,59500000
2022-11-23,59500000
2022-11-22,58800000
2022-11-21,58500000
2022-11-20,58360000
2022-11-19,58500000
2022-11-16,58700000
2022-11-15,59000000
2022-11-14,59500000
2022-11-13,58600000
2022-11-12,58500000
2022-11-10,58000000
2022-11-09,58000000
2022-11-08,59000000
2022-11-07,58500000
2022-11-06,59500000
2022-11-05,58500000
2022-11-02,56200000
2022-11-01,56000000
2022-10-31,54000000
2022-10-30,53300000
2022-10-29,52800000
2022-10-27,51500000
2022-10-26,51500000
2022-10-25,51300000
2022-10-24,51200000
2022-10-23,51000000
2022-10-22,51200000
2022-10-20,51300000
2022-10-19,51300000
2022-10-18,51500000
2022-10-17,52000000
2022-10-16,52300000
2022-10-15,52200000
2022-10-13,52500000
2022-10-12,52500000
2022-10-11,52000000
2022-10-10,51800000
2022-10-09,51500000
2022-10-08,51900000
2022-10-05,52700000
2022-10-04,53000000
2022-10-03,53000000
