2020-04-15,27230000
2020-04-14,27570000
2020-04-13,27730000
2020-04-12,27760000
2020-04-11,27870000
2020-04-08,27400000
2020-04-07,27400000
2020-04-06,28100000
2020-04-05,28300000
2020-04-04,28340000
2020-04-02,27580000
2020-03-30,27700000
2020-03-29,27640000
2020-03-28,27580000
2020-03-26,26770000
2020-03-25,26770000
2020-03-24,26760000
2020-03-18,26130000
2020-03-17,26130000
2020-03-16,26350000
2020-03-15,25550000
2020-03-14,25940000
2020-03-12,25590000
2020-03-11,25590000
2020-03-10,25690000
2020-03-09,26310000
2020-03-07,26120000
2020-03-05,25930000
2020-03-04,25930000
2020-03-03,25890000
2020-03-02,25920000
2020-03-01,25680000
2020-02-29,25960000
2020-02-27,26890000
2020-02-26,26890000
2020-02-25,27050000
2020-02-24,27220000
2020-02-23,27230000
2020-02-22,25950000
2020-02-20,23780000
2020-02-19,23780000
2020-02-18,23730000
2020-02-17,23460000
2020-02-16,23240000
2020-02-15,23080000
2020-02-13,22420000
2020-02-12,22420000
2020-02-10,22510000
2020-02-09,22510000
2020-02-08,22400000
2020-02-06,21990000
2020-02-05,21990000
2020-02-04,21980000
2020-02-03,21820000
2020-02-02,22120000
2020-02-01,22100000
2020-01-30,22280000
2020-01-28,22140000
2020-01-27,22140000
2020-01-26,22110000
