2021-12-20,56190000
2021-12-19,55670000
2021-12-18,55500000
2021-12-16,56220000
2021-12-15,56220000
2021-12-14,55980000
2021-12-13,56290000
2021-12-12,55760000
2021-12-11,56000000
2021-12-09,56600000
2021-12-08,56600000
2021-12-07,56690000
2021-12-06,57040000
2021-12-05,57190000
2021-12-04,56460000
2021-12-02,54530000
2021-12-01,54530000
2021-11-30,54620000
2021-11-29,54220000
2021-11-28,54950000
2021-11-27,54520000
2021-11-25,54130000
2021-11-24,54130000
2021-11-23,54220000
2021-11-22,53530000
2021-11-21,54230000
2021-11-20,53750000
2021-11-18,53800000
2021-11-17,53800000
2021-11-16,54120000
2021-11-15,54360000
2021-11-14,54610000
2021-11-13,54990000
2021-11-11,54730000
2021-11-10,54730000
2021-11-09,54180000
2021-11-08,52660000
2021-11-07,52130000
2021-11-06,52040000
2021-11-04,50620000
2021-11-03,50620000
2021-11-02,50810000
2021-11-01,50640000
2021-10-31,50790000
2021-10-30,50630000
2021-10-28,50790000
2021-10-27,50790000
2021-10-26,50740000
2021-10-25,50440000
2021-10-23,50370000
2021-10-21,49810000
2021-10-20,49810000
2021-10-19,49490000
2021-10-18,49690000
2021-10-17,49210000
2021-10-16,49430000
2021-10-14,49490000
2021-10-13,49490000
2021-10-12,49440000
2021-10-11,48990000
