2021-11-28,294350
2021-11-27,294720
2021-11-25,288080
2021-11-24,289770
2021-11-23,291660
2021-11-22,286440
2021-11-21,284400
2021-11-20,282890
2021-11-18,278980
2021-11-17,281400
2021-11-16,283540
2021-11-15,281480
2021-11-14,280400
2021-11-13,285240
2021-11-11,284240
2021-11-10,284240
2021-11-09,283760
2021-11-08,281060
2021-11-07,280250
2021-11-06,279880
2021-11-04,276510
2021-11-03,276570
2021-11-02,278980
2021-11-01,276030
2021-10-31,275040
2021-10-30,275760
2021-10-28,276570
2021-10-27,276670
2021-10-26,276870
2021-10-25,275610
2021-10-23,276030
2021-10-21,274150
2021-10-20,274210
2021-10-19,273060
2021-10-18,274750
2021-10-17,272530
2021-10-16,271810
2021-10-14,270870
2021-10-13,270700
2021-10-12,271670
2021-10-11,273360
2021-10-09,275136
2021-10-06,279320
2021-10-04,281360
2021-10-03,281380
2021-10-02,280460
2021-09-30,284710
2021-09-29,282430
2021-09-28,280560
2021-09-26,276810
2021-09-25,275590
2021-09-23,276810
2021-09-22,275210
2021-09-21,274030
