2024-03-04,135800000
2024-03-03,127500000
2024-03-02,121500000
2024-03-01,122500000
2024-02-28,120000000
2024-02-27,119500000
2024-02-26,120000000
2024-02-25,118000000
2024-02-23,118000000
2024-02-21,117000000
2024-02-20,115500000
2024-02-19,115000000
2024-02-18,115600000
2024-02-16,114500000
2024-02-14,112500000
2024-02-13,112000000
2024-02-12,111500000
2024-02-11,111500000
2024-02-09,110500000
2024-02-06,111000000
2024-02-05,110000000
2024-02-04,110000000
2024-02-03,108000000
2024-02-02,112000000
2024-01-31,114000000
2024-01-30,118000000
2024-01-29,119000000
2024-01-28,118500000
2024-01-27,114000000
2024-01-26,116500000
2024-01-23,114000000
2024-01-22,112000000
2024-01-21,109500000
2024-01-20,109000000
2024-01-19,108000000
2024-01-17,109950000
2024-01-16,109450000
2024-01-15,109950000
2024-01-14,108450000
2024-01-13,112950000
2024-01-12,118950000
2024-01-10,115950000
2024-01-09,113950000
2024-01-08,109950000
2024-01-07,108300000
2024-01-06,108450000
2024-01-05,107450000
2024-01-03,108950000
2024-01-02,107450000
2024-01-01,108450000
2023-12-31,105950000
2023-12-30,105950000
2023-12-29,105950000
2023-12-27,104450000
2023-12-26,103950000
2023-12-25,104500000
2023-12-24,104200000
2023-12-23,103000000
2023-12-22,104000000
2023-12-20,103000000
