2024-03-25,608380
2024-03-24,614030
2024-03-23,618100
2024-03-17,603510
2024-03-16,600260
2024-03-15,601080
2024-03-13,593800
2024-03-12,595340
2024-03-11,597090
2024-03-10,599410
2024-03-09,592850
2024-03-08,605340
2024-03-06,605639
2024-03-05,609890
2024-03-04,609470
2024-03-03,605020
2024-03-02,593390
2024-03-01,593130
2024-02-28,584660
2024-02-27,581090
2024-02-26,586050
2024-02-25,582491
2024-02-23,572670
2024-02-21,572710
2024-02-20,570290
2024-02-19,565060
2024-02-18,570360
2024-02-16,563020
2024-02-14,560270
2024-02-13,555800
2024-02-12,554690
2024-02-11,551950
2024-02-09,549020
2024-02-06,557380
2024-02-05,557015
2024-02-04,553880
2024-02-03,551370
2024-02-02,563780
2024-01-31,576496
2024-01-30,584030
2024-01-29,582890
2024-01-28,582990
2024-01-27,558630
2024-01-26,563000
2024-01-23,556590
2024-01-22,548920
2024-01-21,540510
2024-01-20,539080
2024-01-19,542230
2024-01-17,540290
2024-01-16,536510
2024-01-15,529040
2024-01-14,524630
2024-01-13,520860
2024-01-12,524680
2024-01-10,516020
2024-01-09,519780
2024-01-08,514840
2024-01-07,509490
2024-01-06,509760
2024-01-05,509740
2024-01-03,514170
2024-01-02,508290
2024-01-01,506430
2023-12-31,505980
2023-12-30,505630
2023-12-29,506160
2023-12-27,503190
2023-12-26,503450
2023-12-25,501040
2023-12-24,500890
2023-12-23,500690
2023-12-22,503010
2023-12-20,500760
2023-12-19,500712
2023-12-18,500560
2023-12-17,502380
2023-12-15,504670
2023-12-13,504670
2023-12-12,504460
2023-12-11,504640
2023-12-10,506170
2023-12-09,505350
2023-12-08,505310
2023-12-06,505170
2023-12-05,504240
2023-12-04,505010
2023-12-03,506510
2023-12-02,505910
2023-12-01,504830
2023-11-29,506950
2023-11-28,507010
2023-11-27,506232
2023-11-26,504240
2023-11-25,502510
2023-11-24,504280
2023-11-22,503740
2023-11-21,502190
2023-11-20,501990
2023-11-19,504010
2023-11-18,503040
2023-11-17,506400
2023-11-15,509430
2023-11-14,509070
2023-11-13,511510
2023-11-12,511800
2023-11-11,513370
2023-11-10,513250
2023-11-08,513530
2023-11-07,510520
2023-11-06,512190
2023-11-05,513520
2023-11-04,512360
2023-11-03,511400
2023-11-01,521350
2023-10-31,516860
2023-10-30,516380
2023-10-29,514600
2023-10-28,513390
2023-10-27,521490
