2020-09-15,53190000
2020-09-14,52800000
2020-09-13,51060000
2020-09-12,51880000
2020-09-10,50010000
2020-09-09,50010000
2020-09-08,49560000
2020-09-07,48630000
2020-09-06,47690000
2020-09-05,47510000
2020-09-02,47793000
2020-09-01,47910000
2020-08-31,48350000
2020-08-27,45990000
2020-08-26,45990000
2020-08-25,45880000
2020-08-24,45570000
2020-08-23,45480000
2020-08-22,45100000
2020-08-20,45590000
2020-08-19,45590000
2020-08-18,45370000
2020-08-17,45900000
2020-08-16,46180000
2020-08-15,44970000
2020-08-13,44400000
2020-08-12,44400000
2020-08-11,43930000
2020-08-10,44690000
2020-08-09,44820000
2020-08-06,48890000
2020-08-05,48890000
2020-08-04,48080000
2020-08-03,46730000
2020-08-02,46590000
2020-08-01,46410000
2020-07-30,46950000
2020-07-29,46950000
2020-07-28,46540000
2020-07-27,46110000
2020-07-26,46070000
2020-07-25,44050000
2020-07-23,41270000
2020-07-22,41270000
2020-07-21,40100000
2020-07-20,41150000
2020-07-19,42480000
2020-07-18,45840000
2020-07-16,44900000
2020-07-15,44900000
2020-07-14,44110000
2020-07-13,43120000
2020-07-12,42740000
2020-07-11,41840000
2020-07-09,41880000
2020-07-08,41880000
2020-07-07,41520000
2020-07-06,40650000
2020-07-05,40250000
2020-07-04,40290000
