2024-08-27,590000
2024-08-26,591250
2024-08-25,593200
2024-08-23,582650
2024-08-21,584100
2024-08-20,581600
2024-08-19,579850
2024-08-18,583100
2024-08-16,577050
2024-08-14,587650
2024-08-13,588350
2024-08-12,595700
2024-08-11,600250
2024-08-10,594100
2024-08-09,597700
2024-08-07,610000
2024-08-06,614010
2024-08-05,611400
2024-08-04,614900
2024-08-03,609000
2024-08-02,615270
2024-07-31,606000
2024-07-30,600400
2024-07-29,593500
2024-07-28,589400
2024-07-27,590840
2024-07-26,586460
2024-07-24,587610
2024-07-23,584600
2024-07-22,581760
2024-07-21,575960
2024-07-20,576110
2024-07-19,575770
2024-07-17,572200
2024-07-16,573300
2024-07-13,579170
2024-07-12,579900
2024-07-10,579650
2024-07-09,585100
2024-07-08,588790
2024-07-07,588520
2024-07-06,588510
2024-07-05,598300
2024-07-03,608760
2024-07-02,603750
2024-07-01,608140
2024-06-30,613620
2024-06-29,616910
2024-06-28,610200
2024-06-26,603200
2024-06-25,601200
2024-06-23,604500
2024-06-22,602700
2024-06-21,601200
2024-06-19,614800
2024-06-18,596100
2024-06-17,604700
2024-06-15,602600
2024-06-14,596500
2024-06-12,615900
2024-06-11,608300
2024-06-10,609900
2024-06-09,608500
2024-06-08,611600
2024-06-07,603900
2024-06-05,601900
2024-06-04,599800
2024-06-01,603100
2024-05-31,599600
2024-05-29,605400
2024-05-28,616500
2024-05-27,598200
2024-05-26,614100
2024-05-25,612200
2024-05-24,614500
2024-05-22,600700
2024-05-21,601000
2024-05-20,604700
2024-05-19,605600
2024-05-18,608600
2024-05-17,607700
2024-05-15,600600
2024-05-14,597300
2024-05-13,595000
2024-05-12,629000
2024-05-11,601600
2024-05-10,633700
2024-05-08,634600
2024-05-07,599500
2024-05-06,597200
2024-05-05,602200
2024-05-04,606100
2024-05-01,597300
2024-04-30,631000
2024-04-29,644100
2024-04-28,627500
2024-04-27,620100
2024-04-26,600600
2024-04-24,644200
2024-04-23,613700
2024-04-22,618300
2024-04-21,640100
2024-04-20,627600
2024-04-19,629000
2024-04-17,600900
2024-04-16,597900
2024-04-15,619200
2024-04-14,638400
2024-04-13,618800
2024-04-12,641000
2024-04-08,637000
2024-04-07,608700
2024-04-06,640000
2024-04-05,647000
2024-04-03,641000
2024-04-02,634740
2024-04-01,632900
2024-03-29,618334
2024-03-27,616580
2024-03-26,613950
