2022-02-09,262320
2022-02-08,262240
2022-02-07,260520
2022-02-06,264600
2022-02-05,267600
2022-02-03,272650
2022-02-02,272810
2022-02-01,272540
2022-01-31,274600
2022-01-30,276910
2022-01-29,278820
2022-01-27,277710
2022-01-26,277900
2022-01-25,278580
2022-01-24,277790
2022-01-23,279650
2022-01-22,277690
2022-01-20,275250
2022-01-19,275140
2022-01-18,274740
2022-01-17,273430
2022-01-16,273030
2022-01-15,275080
2022-01-12,279600
2022-01-11,277090
2022-01-10,280380
2022-01-09,278820
2022-01-08,273750
2022-01-04,283735
2022-01-03,290320
2022-01-02,292650
2022-01-01,295480
2021-12-29,298180
2021-12-28,296590
2021-12-27,295210
2021-12-26,298570
2021-12-25,299370
2021-12-22,300131
2021-12-21,300770
2021-12-20,301780
2021-12-19,300710
2021-12-18,299100
2021-12-15,299500
2021-12-14,301340
2021-12-13,302220
2021-12-12,297720
2021-12-11,301600
2021-12-08,307060
2021-12-07,307010
2021-12-06,306930
2021-12-05,309710
2021-12-04,303380
2021-12-01,293390
2021-11-30,291900
2021-11-29,290540
