2023-03-19,481014
2023-03-14,469470
2023-03-13,470800
2023-03-12,452840
2023-03-11,445050
2023-03-08,492988
2023-03-07,509070
2023-03-06,503480
2023-03-05,511040
2023-03-04,509000
2023-03-01,556478
2023-02-28,556510
2023-02-27,559340
2023-02-26,584380
2023-02-25,584930
2023-02-22,525831
2023-02-21,511050
2023-02-20,498910
2023-02-19,499020
2023-02-16,451120
2023-02-14,457108
2023-02-13,459070
2023-02-12,456050
2023-02-08,450651
2023-02-07,445610
2023-02-06,442370
2023-02-05,449400
2023-02-01,449250
2023-01-31,447040
2023-01-30,447300
2023-01-29,446050
2023-01-28,448210
2023-01-25,438080
2023-01-24,437620
2023-01-23,435850
2023-01-22,448320
2023-01-21,449400
2023-01-18,439761
2023-01-17,431800
2023-01-16,418810
2023-01-15,411170
2023-01-14,409770
2023-01-11,409413
2023-01-10,408300
2023-01-08,407650
2023-01-07,410890
2023-01-05,394830
2023-01-04,400620
