2020-04-06,161390
2020-04-05,162950
2020-04-04,164190
2020-03-17,159920
2020-03-16,160690
2020-03-15,158370
2020-03-14,156570
2020-03-12,148510
2020-03-11,153900
2020-03-10,153990
2020-03-09,153890
2020-03-07,149960
2020-03-05,149950
2020-03-04,152710
2020-03-03,154360
2020-03-02,153130
2020-03-01,156990
2020-02-29,155060
2020-02-27,157010
2020-02-26,157090
2020-02-25,156390
2020-02-24,156290
2020-02-23,156090
2020-02-22,152550
2020-02-20,142030
2020-02-19,143930
2020-02-18,143490
2020-02-17,144030
2020-02-16,141620
2020-02-15,141860
2020-02-13,138490
2020-02-12,140430
2020-02-10,136040
2020-02-09,139590
2020-02-08,138890
2020-02-06,135060
2020-02-05,136730
