2023-12-19,103800000
2023-12-18,104000000
2023-12-17,104500000
2023-12-15,104600000
2023-12-13,105000000
2023-12-12,103300000
2023-12-11,103500000
2023-12-10,103000000
2023-12-09,103290000
2023-12-08,103500000
2023-12-06,104000000
2023-12-05,103500000
2023-12-04,104500000
2023-12-03,106000000
2023-12-02,106000000
2023-12-01,105500000
2023-11-29,104500000
2023-11-28,104000000
2023-11-27,103890000
2023-11-26,103000000
2023-11-25,103000000
2023-11-24,102500000
2023-11-22,101000000
2023-11-21,101000000
2023-11-20,100500000
2023-11-19,100500000
2023-11-18,101000000
2023-11-17,102000000
2023-11-15,102000000
2023-11-14,102500000
2023-11-13,103000000
2023-11-12,103000000
2023-11-11,103000000
2023-11-10,103000000
2023-11-08,103500000
2023-11-07,103500000
2023-11-06,103500000
2023-11-05,104500000
2023-11-04,104700000
2023-11-03,106260000
2023-11-01,105860000
2023-10-31,105500000
2023-10-30,106000000
2023-10-29,104500000
2023-10-28,106000000
2023-10-27,108000000
2023-10-25,105500000
2023-10-24,104500000
2023-10-23,103000000
2023-10-22,103500000
2023-10-21,103900000
2023-10-18,104000000
2023-10-17,105000000
2023-10-16,105000000
2023-10-15,103000000
2023-10-14,105000000
2023-10-12,106930000
2023-10-11,106930000
2023-10-10,105930000
2023-10-09,106930000
2023-10-08,115930000
2023-10-07,108430000
2023-10-05,99430000
2023-10-04,99430000
2023-10-02,98930000
2023-10-01,98930000
2023-09-30,99000000
2023-09-28,99000000
2023-09-27,99000000
2023-09-26,106500000
2023-09-24,100500000
2023-09-23,99500000
2023-09-20,99400000
2023-09-19,99000000
2023-09-18,100000000
2023-09-17,100500000
2023-09-13,102000000
2023-09-12,102000000
2023-09-11,101000000
2023-09-10,102000000
2023-09-09,102500000
2023-09-06,102300000
2023-09-04,102000000
2023-09-03,102000000
2023-09-02,102500000
2023-08-30,100780000
2023-08-29,100500000
2023-08-27,99600000
2023-08-26,99500000
2023-08-23,99400000
2023-08-22,99500000
2023-08-21,99000000
2023-08-20,97500000
2023-08-19,97000000
2023-08-17,99500000
2023-08-16,99500000
2023-08-15,100000000
2023-08-14,101000000
2023-08-13,102000000
2023-08-12,103500000
2023-08-09,100800000
2023-08-08,104000000
2023-08-07,103500000
2023-08-06,105000000
2023-08-05,106000000
2023-08-02,108330000
2023-08-01,108150000
2023-07-31,109500000
2023-07-30,105000000
2023-07-29,103000000
2023-07-26,102000000
2023-07-25,102000000
2023-07-24,100000000
2023-07-23,96500000
2023-07-22,95500000
2023-07-19,97500000
2023-07-18,97500000
2023-07-17,99000000
2023-07-16,99000000
2023-07-15,99000000
